2019-10-11 10:56:07 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2019-10-11 10:56:07 INFO  Version:46 - HHH000412: Hibernate Core {5.4.5.Final}
2019-10-11 10:56:07 DEBUG Environment:199 - HHH000206: hibernate.properties not found
2019-10-11 10:56:08 DEBUG LocalXmlResourceResolver:57 - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD 3.0//EN] - [http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd]
2019-10-11 10:56:08 WARN  deprecation:91 - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
2019-10-11 10:56:08 DEBUG LocalXmlResourceResolver:95 - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
2019-10-11 10:56:08 DEBUG JaxbCfgProcessor:116 - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
2019-10-11 10:56:08 DEBUG Configuration:722 - Building session factory using internal StandardServiceRegistryBuilder
2019-10-15 08:55:35 DEBUG SQL:127 - select bucket0_.bucket_id as bucket_i1_0_0_, items1_.bucket_id as bucket_i1_1_1_, item2_.item_id as item_id2_1_1_, item2_.item_id as item_id1_2_2_, item2_.description as descript2_2_2_, item2_.name as name3_2_2_, item2_.price as price4_2_2_, user3_.user_id as user_id1_6_3_, user3_.bucket_id as bucket_i7_6_3_, user3_.login as login2_6_3_, user3_.name as name3_6_3_, user3_.password as password4_6_3_, user3_.salt as salt5_6_3_, user3_.token as token6_6_3_, roles4_.user_id as user_id1_7_4_, role5_.role_id as role_id2_7_4_, role5_.role_id as role_id1_5_5_, role5_.name as name2_5_5_ from buckets bucket0_ left outer join buckets_items items1_ on bucket0_.bucket_id=items1_.bucket_id left outer join items item2_ on items1_.item_id=item2_.item_id left outer join users user3_ on bucket0_.bucket_id=user3_.bucket_id left outer join users_roles roles4_ on user3_.user_id=roles4_.user_id left outer join roles role5_ on roles4_.role_id=role5_.role_id where bucket0_.bucket_id=?
2019-10-15 08:55:35 DEBUG CollectionLoadContext:213 - No collections were found in result set for role: mate.academy.internetshop.model.Bucket.items
2019-10-15 08:55:35 DEBUG CollectionLoadContext:213 - No collections were found in result set for role: mate.academy.internetshop.model.User.roles
2019-10-15 08:55:35 DEBUG AbstractLoadPlanBasedEntityLoader:219 - Done entity load : mate.academy.internetshop.model.Bucket#19
2019-10-15 08:55:35 DEBUG LogicalConnectionManagedImpl:159 - Initiating JDBC connection release from afterTransaction
2019-10-15 08:55:35 DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2019-10-15 08:55:35 DEBUG TransactionImpl:81 - begin
2019-10-15 08:55:35 DEBUG TransactionImpl:139 - rolling back
2019-10-15 08:55:35 DEBUG LogicalConnectionManagedImpl:159 - Initiating JDBC connection release from afterTransaction
2019-10-15 08:55:35 DEBUG LogicalConnectionManagedImpl:159 - Initiating JDBC connection release from afterTransaction
2019-10-15 08:55:35 DEBUG SQL:127 - select user0_.user_id as user_id1_6_, user0_.bucket_id as bucket_i7_6_, user0_.login as login2_6_, user0_.name as name3_6_, user0_.password as password4_6_, user0_.salt as salt5_6_, user0_.token as token6_6_ from users user0_ where user0_.token=?
2019-10-15 08:55:35 DEBUG Loader:384 - Result set row: 0
2019-10-15 08:55:35 DEBUG Loader:1586 - Result row: EntityKey[mate.academy.internetshop.model.User#19]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:178 - Resolving attributes for [mate.academy.internetshop.model.User#19]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `bucket` : value = 11
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`bucket`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG SQL:127 - select bucket0_.bucket_id as bucket_i1_0_0_, items1_.bucket_id as bucket_i1_1_1_, item2_.item_id as item_id2_1_1_, item2_.item_id as item_id1_2_2_, item2_.description as descript2_2_2_, item2_.name as name3_2_2_, item2_.price as price4_2_2_, user3_.user_id as user_id1_6_3_, user3_.bucket_id as bucket_i7_6_3_, user3_.login as login2_6_3_, user3_.name as name3_6_3_, user3_.password as password4_6_3_, user3_.salt as salt5_6_3_, user3_.token as token6_6_3_, roles4_.user_id as user_id1_7_4_, role5_.role_id as role_id2_7_4_, role5_.role_id as role_id1_5_5_, role5_.name as name2_5_5_ from buckets bucket0_ left outer join buckets_items items1_ on bucket0_.bucket_id=items1_.bucket_id left outer join items item2_ on items1_.item_id=item2_.item_id left outer join users user3_ on bucket0_.bucket_id=user3_.bucket_id left outer join users_roles roles4_ on user3_.user_id=roles4_.user_id left outer join roles role5_ on roles4_.role_id=role5_.role_id where bucket0_.bucket_id=?
2019-10-15 08:55:35 DEBUG EntityReferenceInitializerImpl:131 - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
2019-10-15 08:55:35 DEBUG CollectionReferenceInitializerImpl:93 - Result set contains (possibly empty) collection: [mate.academy.internetshop.model.Bucket.items#11]
2019-10-15 08:55:35 DEBUG CollectionReferenceInitializerImpl:59 - Found row of collection: [mate.academy.internetshop.model.User.roles#19]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:178 - Resolving attributes for [mate.academy.internetshop.model.Bucket#11]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `items` : value = NOT NULL COLLECTION
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`items`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `user` : value = 11
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`user`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG Loader:2389 - Loading entity: [mate.academy.internetshop.model.User#11]
2019-10-15 08:55:35 DEBUG SQL:127 - select user0_.user_id as user_id1_6_3_, user0_.bucket_id as bucket_i7_6_3_, user0_.login as login2_6_3_, user0_.name as name3_6_3_, user0_.password as password4_6_3_, user0_.salt as salt5_6_3_, user0_.token as token6_6_3_, bucket1_.bucket_id as bucket_i1_0_0_, items2_.bucket_id as bucket_i1_1_5_, item3_.item_id as item_id2_1_5_, item3_.item_id as item_id1_2_1_, item3_.description as descript2_2_1_, item3_.name as name3_2_1_, item3_.price as price4_2_1_, roles4_.user_id as user_id1_7_6_, role5_.role_id as role_id2_7_6_, role5_.role_id as role_id1_5_2_, role5_.name as name2_5_2_ from users user0_ left outer join buckets bucket1_ on user0_.bucket_id=bucket1_.bucket_id left outer join buckets_items items2_ on bucket1_.bucket_id=items2_.bucket_id left outer join items item3_ on items2_.item_id=item3_.item_id left outer join users_roles roles4_ on user0_.user_id=roles4_.user_id left outer join roles role5_ on roles4_.role_id=role5_.role_id where user0_.bucket_id=?
2019-10-15 08:55:35 DEBUG Loader:384 - Result set row: 0
2019-10-15 08:55:35 DEBUG Loader:1586 - Result row: EntityKey[mate.academy.internetshop.model.Bucket#11], null, EntityKey[mate.academy.internetshop.model.Role#1], EntityKey[mate.academy.internetshop.model.User#19]
2019-10-15 08:55:35 DEBUG Loader:1432 - Result set contains (possibly empty) collection: [mate.academy.internetshop.model.Bucket.items#11]
2019-10-15 08:55:35 DEBUG Loader:1399 - Found row of collection: [mate.academy.internetshop.model.User.roles#19]
2019-10-15 08:55:35 DEBUG CollectionLoadContext:213 - No collections were found in result set for role: mate.academy.internetshop.model.Bucket.items
2019-10-15 08:55:35 DEBUG CollectionLoadContext:213 - No collections were found in result set for role: mate.academy.internetshop.model.User.roles
2019-10-15 08:55:35 DEBUG Loader:2418 - Done entity load
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:342 - Done materializing entity [mate.academy.internetshop.model.Bucket#11]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:178 - Resolving attributes for [mate.academy.internetshop.model.Role#1]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `roleName` : value = ADMIN
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`roleName`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:342 - Done materializing entity [mate.academy.internetshop.model.Role#1]
2019-10-15 08:55:35 DEBUG CollectionLoadContext:394 - 1 collections were found in result set for role: mate.academy.internetshop.model.Bucket.items
2019-10-15 08:55:35 DEBUG CollectionLoadContext:303 - Collection fully initialized: [mate.academy.internetshop.model.Bucket.items#11]
2019-10-15 08:55:35 DEBUG CollectionLoadContext:394 - 1 collections initialized for role: mate.academy.internetshop.model.Bucket.items
2019-10-15 08:55:35 DEBUG CollectionLoadContext:394 - 1 collections were found in result set for role: mate.academy.internetshop.model.User.roles
2019-10-15 08:55:35 DEBUG CollectionLoadContext:303 - Collection fully initialized: [mate.academy.internetshop.model.User.roles#19]
2019-10-15 08:55:35 DEBUG CollectionLoadContext:394 - 1 collections initialized for role: mate.academy.internetshop.model.User.roles
2019-10-15 08:55:35 DEBUG AbstractLoadPlanBasedEntityLoader:219 - Done entity load : mate.academy.internetshop.model.Bucket#11
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `login` : value = admin
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`login`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `name` : value = Mike
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`name`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `orders` : value = NOT NULL COLLECTION
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`orders`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `password` : value = d11bb461f897dd2e7c213ec912f881b3e4703cca4826e01ec619cdc11cbce52801aa24ad9170e6071cba48d75b311c3b01b87113676c18f6f7ae912e9b0e2021
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`password`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `roles` : value = NOT NULL COLLECTION
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`roles`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `salt` : value = [B@4729a303
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`salt`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `token` : value = 985e2adf-b3fb-4f25-948e-2b4fc9e8fdb4
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`token`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:342 - Done materializing entity [mate.academy.internetshop.model.User#19]
2019-10-15 08:55:35 DEBUG LogicalConnectionManagedImpl:159 - Initiating JDBC connection release from afterTransaction
2019-10-15 08:55:35 INFO  AuthenticationFilter:46 - User: admin was authenticated
2019-10-15 08:55:35 DEBUG SQL:127 - select user0_.user_id as user_id1_6_, user0_.bucket_id as bucket_i7_6_, user0_.login as login2_6_, user0_.name as name3_6_, user0_.password as password4_6_, user0_.salt as salt5_6_, user0_.token as token6_6_ from users user0_ where user0_.token=?
2019-10-15 08:55:35 DEBUG Loader:384 - Result set row: 0
2019-10-15 08:55:35 DEBUG Loader:1586 - Result row: EntityKey[mate.academy.internetshop.model.User#19]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:178 - Resolving attributes for [mate.academy.internetshop.model.User#19]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `bucket` : value = 11
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`bucket`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG SQL:127 - select bucket0_.bucket_id as bucket_i1_0_0_, items1_.bucket_id as bucket_i1_1_1_, item2_.item_id as item_id2_1_1_, item2_.item_id as item_id1_2_2_, item2_.description as descript2_2_2_, item2_.name as name3_2_2_, item2_.price as price4_2_2_, user3_.user_id as user_id1_6_3_, user3_.bucket_id as bucket_i7_6_3_, user3_.login as login2_6_3_, user3_.name as name3_6_3_, user3_.password as password4_6_3_, user3_.salt as salt5_6_3_, user3_.token as token6_6_3_, roles4_.user_id as user_id1_7_4_, role5_.role_id as role_id2_7_4_, role5_.role_id as role_id1_5_5_, role5_.name as name2_5_5_ from buckets bucket0_ left outer join buckets_items items1_ on bucket0_.bucket_id=items1_.bucket_id left outer join items item2_ on items1_.item_id=item2_.item_id left outer join users user3_ on bucket0_.bucket_id=user3_.bucket_id left outer join users_roles roles4_ on user3_.user_id=roles4_.user_id left outer join roles role5_ on roles4_.role_id=role5_.role_id where bucket0_.bucket_id=?
2019-10-15 08:55:35 DEBUG EntityReferenceInitializerImpl:131 - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
2019-10-15 08:55:35 DEBUG CollectionReferenceInitializerImpl:93 - Result set contains (possibly empty) collection: [mate.academy.internetshop.model.Bucket.items#11]
2019-10-15 08:55:35 DEBUG CollectionReferenceInitializerImpl:59 - Found row of collection: [mate.academy.internetshop.model.User.roles#19]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:178 - Resolving attributes for [mate.academy.internetshop.model.Bucket#11]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `items` : value = NOT NULL COLLECTION
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`items`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `user` : value = 11
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`user`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG Loader:2389 - Loading entity: [mate.academy.internetshop.model.User#11]
2019-10-15 08:55:35 DEBUG SQL:127 - select user0_.user_id as user_id1_6_3_, user0_.bucket_id as bucket_i7_6_3_, user0_.login as login2_6_3_, user0_.name as name3_6_3_, user0_.password as password4_6_3_, user0_.salt as salt5_6_3_, user0_.token as token6_6_3_, bucket1_.bucket_id as bucket_i1_0_0_, items2_.bucket_id as bucket_i1_1_5_, item3_.item_id as item_id2_1_5_, item3_.item_id as item_id1_2_1_, item3_.description as descript2_2_1_, item3_.name as name3_2_1_, item3_.price as price4_2_1_, roles4_.user_id as user_id1_7_6_, role5_.role_id as role_id2_7_6_, role5_.role_id as role_id1_5_2_, role5_.name as name2_5_2_ from users user0_ left outer join buckets bucket1_ on user0_.bucket_id=bucket1_.bucket_id left outer join buckets_items items2_ on bucket1_.bucket_id=items2_.bucket_id left outer join items item3_ on items2_.item_id=item3_.item_id left outer join users_roles roles4_ on user0_.user_id=roles4_.user_id left outer join roles role5_ on roles4_.role_id=role5_.role_id where user0_.bucket_id=?
2019-10-15 08:55:35 DEBUG Loader:384 - Result set row: 0
2019-10-15 08:55:35 DEBUG Loader:1586 - Result row: EntityKey[mate.academy.internetshop.model.Bucket#11], null, EntityKey[mate.academy.internetshop.model.Role#1], EntityKey[mate.academy.internetshop.model.User#19]
2019-10-15 08:55:35 DEBUG Loader:1432 - Result set contains (possibly empty) collection: [mate.academy.internetshop.model.Bucket.items#11]
2019-10-15 08:55:35 DEBUG Loader:1399 - Found row of collection: [mate.academy.internetshop.model.User.roles#19]
2019-10-15 08:55:35 DEBUG CollectionLoadContext:213 - No collections were found in result set for role: mate.academy.internetshop.model.Bucket.items
2019-10-15 08:55:35 DEBUG CollectionLoadContext:213 - No collections were found in result set for role: mate.academy.internetshop.model.User.roles
2019-10-15 08:55:35 DEBUG Loader:2418 - Done entity load
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:342 - Done materializing entity [mate.academy.internetshop.model.Bucket#11]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:178 - Resolving attributes for [mate.academy.internetshop.model.Role#1]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `roleName` : value = ADMIN
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`roleName`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:342 - Done materializing entity [mate.academy.internetshop.model.Role#1]
2019-10-15 08:55:35 DEBUG CollectionLoadContext:394 - 1 collections were found in result set for role: mate.academy.internetshop.model.Bucket.items
2019-10-15 08:55:35 DEBUG CollectionLoadContext:303 - Collection fully initialized: [mate.academy.internetshop.model.Bucket.items#11]
2019-10-15 08:55:35 DEBUG CollectionLoadContext:394 - 1 collections initialized for role: mate.academy.internetshop.model.Bucket.items
2019-10-15 08:55:35 DEBUG CollectionLoadContext:394 - 1 collections were found in result set for role: mate.academy.internetshop.model.User.roles
2019-10-15 08:55:35 DEBUG CollectionLoadContext:303 - Collection fully initialized: [mate.academy.internetshop.model.User.roles#19]
2019-10-15 08:55:35 DEBUG CollectionLoadContext:394 - 1 collections initialized for role: mate.academy.internetshop.model.User.roles
2019-10-15 08:55:35 DEBUG AbstractLoadPlanBasedEntityLoader:219 - Done entity load : mate.academy.internetshop.model.Bucket#11
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `login` : value = admin
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`login`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `name` : value = Mike
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`name`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `orders` : value = NOT NULL COLLECTION
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`orders`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `password` : value = d11bb461f897dd2e7c213ec912f881b3e4703cca4826e01ec619cdc11cbce52801aa24ad9170e6071cba48d75b311c3b01b87113676c18f6f7ae912e9b0e2021
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`password`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `roles` : value = NOT NULL COLLECTION
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`roles`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `salt` : value = [B@45945471
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`salt`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `token` : value = 985e2adf-b3fb-4f25-948e-2b4fc9e8fdb4
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`token`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:342 - Done materializing entity [mate.academy.internetshop.model.User#19]
2019-10-15 08:55:35 DEBUG LogicalConnectionManagedImpl:159 - Initiating JDBC connection release from afterTransaction
2019-10-15 08:55:35 DEBUG SQL:127 - select user0_.user_id as user_id1_6_, user0_.bucket_id as bucket_i7_6_, user0_.login as login2_6_, user0_.name as name3_6_, user0_.password as password4_6_, user0_.salt as salt5_6_, user0_.token as token6_6_ from users user0_
2019-10-15 08:55:35 DEBUG Loader:384 - Result set row: 0
2019-10-15 08:55:35 DEBUG Loader:1586 - Result row: EntityKey[mate.academy.internetshop.model.User#19]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:178 - Resolving attributes for [mate.academy.internetshop.model.User#19]
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:190 - Processing attribute `bucket` : value = 11
2019-10-15 08:55:35 DEBUG TwoPhaseLoad:221 - Attribute (`bucket`)  - enhanced for lazy-loading? - false
2019-10-15 08:55:35 DEBUG SQL:127 - select bucket0_.bucket_id as bucket_i1_0_0_, items1_.bucket_id as bucket_i1_1_1_, item2_.item_id as item_id2_1_1_, item2_.item_id as item_id1_2_2_, item2_.description as descript2_2_2_, item2_.name as name3_2_2_, item2_.price as price4_2_2_, user3_.user_id as user_id1_6_3_, user3_.bucket_id as bucket_i7_6_3_, user3_.login as login2_6_3_, user3_.name as name3_6_3_, user3_.password as password4_6_3_, user3_.salt as salt5_6_3_, user3_.token as token6_6_3_, roles4_.user_id as user_id1_7_4_, role5_.role_id as role_id2_7_4_, role5_.role_id as role_id1_5_5_, role5_.name as name2_5_5_ from buckets bucket0_ left outer join buckets_items items1_ on bucket0_.bucket_id=items1_.bucket_id left outer join items item2_ on items1_.item_id=item2_.item_id left outer join users user3_ on bucket0_.bucket_id=user3_.bucket_id left outer join users_roles roles4_ on user3_.user_id=roles4_.user_id left outer join roles role5_ on roles4_.role_id=role5_.role_id where bucket0_.bucket_id=?
